"id","date_part","cash_flow"
401307,"2012","221090"
401307,"2013","-5786"
401307,"2014","-85007"
401314,"2007","880525"
401314,"2008","-1647877"
401314,"2009","-12564"
401314,"2010","-1285412"
401314,"2011","880633"
401314,"2012","-895289"
401314,"2013","146270"
401314,"2014","746006"
401331,"2007","389309"
401331,"2008","866718"
401331,"2009","-131597"
401331,"2010","898513"
401331,"2011","797667"
401331,"2012","974542"
401331,"2013","-1650361"
401331,"2014","1800166"
401331,"2014","2031305"
401333,"2007","-16238"
401333,"2008","-94942"
401333,"2009","-25631"
401333,"2010","-3782"
401333,"2011","-9200"
401336,"2007","149736"
401336,"2008","272402"
401336,"2009","-242163"
401336,"2010","-310830"
401336,"2011","-881466"
401336,"2012","389086"
401336,"2013","406489"
401336,"2014","204248"
401343,"2007","54178"
401343,"2008","-37337"
401343,"2009","720369"
401343,"2010","786735"
401343,"2011","111533"
401343,"2012","-139842"
401343,"2013","-3427"
401343,"2014","42702"
401349,"2007","166993"
401349,"2008","-33035"
401349,"2009","-73710"
401349,"2010","-4667"
401349,"2011","14636"
401349,"2012","-54084"
401353,"2013","-102580"
401353,"2014","1311805"
401358,"2007","-298189"
401358,"2008","57793"
401358,"2009","353075"
401358,"2010","389413"
401358,"2011","-150977"
401358,"2012","-15639"
401358,"2013","-1055929"
401358,"2014","287014"
401365,"2007","182313"
401365,"2008","-264324"
401365,"2009","-11449"
401365,"2010","1674203"
401365,"2011","-3344191"
401365,"2012","1580603"
401365,"2013","1445301"
401365,"2014","-108347"
401374,"2007","-68029"
401374,"2008","-4676519"
401374,"2009","762768"
401374,"2010","1251491"
401374,"2011","4416115"
401374,"2012","-3439596"
401374,"2013","3951683"
401374,"2014","1360335"
401412,"2007","137327"
401412,"2008","364983"
401412,"2009","482570"
401416,"2007","183527"
401416,"2008","164323"
401416,"2009","-119322"
401416,"2010","140249"
401424,"2007","-1331859"
401424,"2008","3826210"
401424,"2009","2306689"
401424,"2010","3975730"
401424,"2011","6824182"
401424,"2012","-1526455"
401424,"2013","1651109"
401424,"2014","1746963"
401452,"2007","25777"
401452,"2009","-165414"
401462,"2007","-10188"
401465,"2007","-154"
401465,"2008","39187"
401468,"2012","57191"
401468,"2013","-43281"
401492,"2007","-11231"
401492,"2008","330326"
401492,"2009","-556735"
401492,"2010","1145"
401492,"2011","-49202"
401492,"2012","-98619"
401492,"2013","-200457"
401492,"2014","175738"
401509,"2008","471862"
401509,"2009","125917"
401509,"2010","619653"
401509,"2011","-129972"
401509,"2012","254683"
401509,"2013","-641255"
401509,"2014","612894"
401510,"2007","-591908"
401510,"2008","514496"
401510,"2009","-2216633"
401510,"2010","2146825"
401510,"2011","1942738"
401510,"2012","2449209"
401510,"2013","1760213"
401510,"2014","-929571"
401525,"2007","-52203"
401525,"2009","-357553"
401525,"2010","-19332"
401525,"2011","36838"
401525,"2012","154341"
401525,"2013","149526"
401525,"2014","-47337"
401531,"2009","336004"
401531,"2010","-172124"
401531,"2011","136691"
401531,"2012","168107"
401531,"2013","-15310"
401531,"2014","19273"
401562,"2007","118923"
401562,"2008","-370302"
401562,"2008","-193835"
401562,"2009","876162"
401562,"2010","2063120"
401562,"2011","-2615437"
401562,"2012","-713500"
401562,"2013","2743521"
401562,"2014","-840487"
401570,"2011","170271"
401570,"2012","9454"
401570,"2013","25996"
401570,"2014","132576"
401588,"2007","-13820896"
401588,"2008","4993090"
401588,"2009","4529963"
401589,"2007","-92216"
401589,"2008","-1152"
401589,"2009","-35993"
401589,"2010","-461009"
401589,"2011","600894"
401589,"2012","-126457"
401589,"2013","-1107029"
401589,"2013","-612373"
401589,"2014","742922"
401591,"2007","54016"
401591,"2008","18670"
401630,"2007","-148751"
401630,"2008","-5211"
401654,"2007","2183008"
401654,"2008","-2746457"
401654,"2009","5578326"
401654,"2010","-1514725"
401654,"2011","2278575"
401654,"2012","35070"
401654,"2013","689833"
401654,"2014","511505"
401665,"2008","317022"
401665,"2009","-814729"
401665,"2010","-1214033"
401665,"2011","299697"
401665,"2012","286369"
401665,"2013","-218359"
401665,"2014","-582538"
401673,"2007","-89537"
401673,"2008","-715537"
401673,"2009","-543677"
401673,"2010","-260947"
401673,"2011","111650"
401673,"2012","-199118"
401673,"2013","-211933"
401673,"2014","71476"
401674,"2007","13399"
401674,"2008","458031"
401674,"2009","32174"
401674,"2010","-231765"
401674,"2011","-355939"
401674,"2012","446235"
401674,"2013","112002"
401674,"2014","-20086"
401695,"2007","154936"
401695,"2008","259696"
401695,"2009","120171"
401695,"2010","97901"
401695,"2011","-202757"
401695,"2012","-2813"
401695,"2013","-49054"
401695,"2014","-9344"
401714,"2007","127406"
401714,"2008","142582"
401714,"2009","4117"
401714,"2010","20046"
401714,"2011","87127"
401714,"2012","-12032"
401714,"2013","333793"
401714,"2014","-445496"
401726,"2007","-914008"
401726,"2008","694697"
401726,"2009","-2365765"
401726,"2010","-4255544"
401726,"2011","2125950"
401726,"2012","12717978"
401726,"2013","-1047375"
401726,"2014","-2389602"
401728,"2010","467329"
401728,"2011","2051188"
401728,"2012","106060"
401728,"2013","-1457856"
401728,"2014","-1426032"
401744,"2007","-31503"
401744,"2008","-254933"
401744,"2009","-7870754"
401744,"2010","-433765"
401744,"2011","-274670"
401744,"2012","365309"
401744,"2013","-127203"
401744,"2014","-82729"
401749,"2007","325517"
401749,"2008","354846"
401749,"2009","-148913"
401749,"2010","-36800"
401749,"2011","68419"
401749,"2012","-48841"
401749,"2013","-45864"
401749,"2014","16576"
401763,"2007","-106134"
401763,"2008","-288605"
401763,"2009","759326"
401763,"2010","-471888"
401763,"2011","-472386"
401763,"2012","687237"
401763,"2013","-272944"
401763,"2014","-378689"
401768,"2007","-539343"
401768,"2008","-547433"
401768,"2009","-112365"
401768,"2010","929800"
401768,"2011","1189886"
401768,"2012","27668"
401768,"2013","-47"
401768,"2014","1288640"
401772,"2007","-44704"
401772,"2008","651908"
401772,"2009","-1546050"
401772,"2010","-819330"
401772,"2011","-1254936"
401772,"2012","874318"
401772,"2013","-235465"
401772,"2014","639629"
401776,"2007","248218"
401776,"2008","561280"
401776,"2009","3763935"
401776,"2010","-1911200"
401776,"2011","-792385"
401776,"2012","-137704"
401776,"2013","1099306"
401776,"2014","-1872366"
401784,"2007","1371321"
401784,"2007","1933168"
401784,"2008","69680"
401789,"2008","-497037"
401789,"2009","-225264"
401789,"2011","-73949"
401789,"2012","34774"
401789,"2013","80656"
401789,"2014","-224"
401792,"2007","-42805"
401792,"2008","-288660"
401793,"2007","116103"
401793,"2008","-377298"
401793,"2009","-669751"
401793,"2010","-3481159"
401793,"2011","-362961"
401793,"2012","-347459"
401793,"2013","73010"
401793,"2014","-579411"
401796,"2007","-62346"
401797,"2007","1848"
401797,"2008","-85875"
401797,"2009","5811"
401797,"2010","-9305"
401797,"2011","158188"
401797,"2012","5380"
401797,"2013","100521"
401797,"2014","71402"
401806,"2008","155862"
401806,"2009","-155090"
401806,"2010","36748"
401806,"2011","182874"
401806,"2012","211707"
401806,"2013","20505"
401806,"2014","-10026"
401807,"2007","-998920"
401807,"2008","373453"
401807,"2009","357643"
401807,"2010","-417033"
401807,"2011","2834108"
401807,"2012","1410025"
401807,"2013","-436435"
401807,"2014","-2295180"
401820,"2007","-22961"
401820,"2008","-63322"
401851,"2007","656098"
401852,"2007","-24854"
401852,"2008","-279995"
401852,"2009","-314305"
401852,"2010","-91721"
401852,"2011","719066"
401852,"2012","-305229"
401852,"2013","460457"
401852,"2014","-1032876"
401854,"2007","164171"
401854,"2008","2624"
401854,"2009","25699"
401854,"2010","-18146"
401854,"2011","-265832"
401854,"2012","312263"
401854,"2013","-415697"
401854,"2014","632017"
401855,"2007","-993555"
401855,"2008","635474"
401855,"2009","514290"
401855,"2010","626050"
401860,"2007","-775"
401860,"2008","360"
401860,"2009","-5257"
401860,"2010","-6505"
401876,"2007","90335"
401876,"2008","-17401"
401876,"2009","2730"
401876,"2010","-40212"
401876,"2011","331292"
401876,"2012","126976"
401876,"2013","-2193787"
401876,"2014","22289"
401881,"2007","6201"
401881,"2008","-63338"
401895,"2007","-12372"
401895,"2008","139145"
401895,"2009","-98163"
401895,"2010","-117893"
401895,"2011","81936"
401895,"2012","989156"
401895,"2013","460844"
401895,"2014","569744"
401896,"2007","42125"
401896,"2008","12302"
401896,"2009","169754"
401896,"2010","60856"
401896,"2011","-482107"
401896,"2012","-900529"
401896,"2013","-542410"
401896,"2014","717589"
401902,"2007","-1027932"
401902,"2008","-94803"
401902,"2009","-308823"
401902,"2010","-20416"
401902,"2011","15401"
401902,"2012","97782"
401902,"2013","5110"
401902,"2014","-65901"
401909,"2007","-9509"
401909,"2008","1322315"
401909,"2009","638402"
401909,"2010","48947"
401909,"2011","989028"
401913,"2007","127676"
401913,"2008","-155948"
401913,"2009","65413"
401913,"2010","55030"
401913,"2011","323719"
401913,"2012","537645"
401913,"2013","740166"
401916,"2013","42598"
401916,"2014","42491"
401917,"2007","618500"
401917,"2008","119643"
401917,"2009","3062699"
401917,"2010","-228760"
401917,"2011","-400372"
401917,"2012","-768302"
401917,"2013","862359"
401917,"2014","244506"
401920,"2013","2538"
401920,"2014","-32391"
401929,"2007","-796974"
401929,"2008","3148171"
401929,"2009","-4869129"
401929,"2010","11003"
401929,"2011","763569"
401929,"2012","174543"
401929,"2013","-34338"
401929,"2014","7765"
401940,"2007","2271273"
401940,"2008","605050"
401940,"2009","2146279"
401940,"2010","-1533888"
401940,"2011","2114788"
401940,"2012","513226"
401940,"2013","27825"
401940,"2014","1390909"
401945,"2007","-783691"
401945,"2008","-154864"
401945,"2009","-81819"
401976,"2008","-322829"
402007,"2007","1442361"
402007,"2008","-4770737"
402007,"2009","-3610065"
402007,"2010","2620089"
402007,"2011","12799815"
402007,"2012","-5469193"
402007,"2013","140908"
402007,"2014","2236088"
402014,"2007","-7581"
402014,"2008","581316"
402014,"2009","41178"
402014,"2010","-29146"
402014,"2011","-1067359"
402014,"2012","-451102"
402014,"2013","-510287"
402014,"2014","-945461"
402057,"2007","859308"
402057,"2008","146434"
402057,"2009","-428473"
402057,"2010","-137609"
402057,"2011","-35910"
402057,"2012","-55178"
402057,"2013","499113"
402057,"2014","-272772"
402059,"2007","129648"
402069,"2007","312394"
402069,"2008","72734"
402069,"2009","-184842"
402069,"2010","-460380"
402069,"2011","208228"
402069,"2012","-353098"
402069,"2013","-50500"
402069,"2014","-104535"
402099,"2007","260534"
402099,"2008","197988"
402099,"2009","66407"
402099,"2010","25475"
402099,"2011","182160"
402099,"2012","-47301"
402121,"2007","80773"
402121,"2008","161401"
402121,"2009","-259478"
402121,"2010","-172497"
402121,"2011","-118246"
402121,"2012","-305147"
402121,"2013","314764"
402121,"2014","323755"
402136,"2007","142151"
402136,"2008","205907"
402136,"2009","58976"
402136,"2010","29407"
402136,"2011","-146953"
402136,"2012","132967"
402136,"2013","52173"
402136,"2014","274814"
402170,"2007","1641892"
402170,"2008","1168183"
402170,"2009","3514437"
402170,"2010","-2832622"
402170,"2011","567383"
402170,"2012","2128905"
402170,"2013","1392732"
402173,"2009","-91084"
402173,"2010","-526707"
402173,"2011","-424839"
402173,"2012","-278020"
402173,"2013","167007"
402173,"2014","547251"
402185,"2007","-29176"
402185,"2008","-314245"
402185,"2009","753343"
402185,"2010","59741"
402185,"2011","379082"
402185,"2012","-88168"
402185,"2013","-857552"
402185,"2014","4564"
402209,"2007","185971"
402209,"2008","12770"
402209,"2009","-43530"
402209,"2010","101514"
402209,"2011","53124"
402209,"2012","-69426"
402209,"2013","-680086"
402209,"2014","-309075"
402225,"2007","-110169"
402225,"2008","105375"
402225,"2009","-124736"
402225,"2010","-13505"
402225,"2011","19925"
402225,"2012","-326242"
402225,"2013","-108396"
402225,"2014","309723"
402227,"2007","35280"
402227,"2008","-16692"
402227,"2009","175662"
402227,"2010","119787"
402227,"2011","-37848"
402227,"2012","-49893"
402227,"2013","-57978"
402227,"2014","395029"
402228,"2007","2580034"
402228,"2008","-4323280"
402228,"2009","-2226694"
402228,"2010","645677"
402228,"2011","436991"
402228,"2013","-145692"
402228,"2014","7559"
402229,"2007","36817"
402229,"2008","-1432"
402234,"2007","146015"
402234,"2008","-235480"
402234,"2009","125754"
402234,"2010","-13920"
402234,"2011","18951"
402234,"2012","157313"
402234,"2013","827915"
402234,"2014","-455572"
402237,"2007","-66884"
402237,"2008","391081"
402237,"2010","406704"
402237,"2011","5775"
402237,"2012","851261"
402237,"2013","-724774"
402237,"2014","47448"
402259,"2013","-38407"
402259,"2014","-67593"
402261,"2010","-55383"
402261,"2011","-370084"
402261,"2012","-188029"
402261,"2013","46123"
402261,"2014","197090"
402266,"2007","10574"
402266,"2008","-576561"
402266,"2009","1016855"
402266,"2010","-1032980"
402266,"2011","-1024668"
402266,"2012","907038"
402266,"2013","518381"
402266,"2014","781863"
402271,"2007","-737637"
402271,"2008","-187088"
402271,"2009","1146179"
402271,"2010","-498553"
402271,"2011","-288760"
402271,"2012","-248807"
402271,"2013","-276968"
402271,"2014","24140"
402273,"2007","-36249"
402273,"2008","-17468"
402278,"2014","91362"
402281,"2007","-1130110"
402281,"2008","715326"
402281,"2009","-63574"
402281,"2010","3281270"
402281,"2011","-2230404"
402281,"2012","-1256208"
402281,"2013","176446"
402281,"2014","-89141"
402295,"2008","-17239"
402296,"2007","-938461"
402296,"2008","80958"
402296,"2009","-246122"
402296,"2010","-98879"
402296,"2011","-200975"
402296,"2012","226141"
402296,"2013","251429"
402296,"2014","-1509494"
402302,"2008","-122916"
402302,"2009","50556"
402302,"2010","-7431"
402302,"2011","-27516"
402302,"2012","24190"
402302,"2013","32407"
402302,"2014","-49240"
402317,"2007","-237818"
402317,"2008","223742"
402317,"2009","292240"
402317,"2010","-261792"
402317,"2011","-349557"
402317,"2012","-1209296"
402317,"2013","400144"
402317,"2014","666346"
402332,"2008","78015"
402332,"2009","416869"
402332,"2010","-31690"
402332,"2011","-204805"
402332,"2012","-453037"
402332,"2013","-733848"
402332,"2014","231512"
402335,"2007","-84812"
402335,"2008","-368477"
402335,"2009","-33244"
402335,"2010","-161472"
402335,"2011","-173775"
402335,"2012","47870"
402335,"2013","-100734"
402335,"2014","255845"
402340,"2007","-50981"
402374,"2008","49156"
402374,"2009","117483"
402374,"2010","-86330"
402374,"2011","216615"
402374,"2012","238830"
402374,"2013","-18984"
402374,"2014","14671"
402380,"2011","-7931"
402380,"2012","193575"
402380,"2013","553815"
402380,"2014","-157363"
402393,"2007","-34325"
402393,"2008","-369843"
402393,"2009","361753"
402393,"2010","571373"
402393,"2011","813853"
402393,"2012","-210362"
402393,"2013","-32833"
402393,"2014","349981"
402399,"2007","-304871"
402403,"2008","-2624940"
402403,"2009","2096955"
402403,"2010","2322789"
402403,"2011","272822"
402403,"2012","1593009"
402403,"2013","2883961"
402403,"2014","5103540"
402446,"2007","297852"
402448,"2007","-23162"
402448,"2008","253533"
402448,"2010","-180019"
402448,"2010","14031"
402491,"2007","-92207"
402491,"2008","-81867"
402491,"2009","-686904"
402491,"2010","-407663"
402491,"2011","572"
402491,"2012","-216958"
402491,"2013","-395566"
402491,"2014","262938"
402510,"2007","-892829"
402510,"2008","-600236"
402510,"2009","-72618"
402510,"2010","262767"
402510,"2011","168409"
402510,"2012","64653"
402510,"2013","101302"
402510,"2014","-248169"
402516,"2007","-966393"
402516,"2008","175273"
402516,"2009","-59204"
402516,"2010","-233416"
402516,"2011","-166406"
402516,"2012","-22743"
402516,"2013","155696"
402516,"2014","50861"
402522,"2007","300215"
402522,"2008","1253140"
402522,"2009","6810142"
402522,"2010","-6863433"
402522,"2011","293261"
402522,"2012","1197139"
402522,"2013","-583311"
402522,"2014","-488703"
402534,"2008","-46326"
402534,"2009","11524"
402539,"2007","65125"
402539,"2008","33162"
402539,"2009","-2328"
402539,"2010","93273"
402539,"2011","-18682"
402558,"2007","-502930"
402558,"2008","330644"
402558,"2009","534465"
402558,"2010","10553"
402558,"2011","-37601"
402558,"2012","165790"
402558,"2013","-479217"
402558,"2014","210101"
402563,"2007","765340"
402563,"2008","263691"
402563,"2009","-5671369"
402563,"2010","-1442599"
402563,"2011","4299897"
402563,"2012","-3763677"
402563,"2013","-3237049"
402563,"2014","40653"
402577,"2007","72540"
402577,"2008","189247"
402577,"2009","-125875"
402577,"2010","337483"
402577,"2011","-378021"
402577,"2012","628677"
402577,"2013","755581"
402577,"2014","-515543"
402579,"2007","-788469"
402579,"2007","-157459"
402579,"2008","6196312"
402600,"2012","-11904"
402600,"2013","-98537"
402600,"2014","-7160"
402603,"2007","68059"
402603,"2008","103336"
402603,"2009","445404"
402606,"2007","-1176580"
402606,"2008","266058"
402606,"2009","659049"
402606,"2010","-657454"
402606,"2011","434987"
402606,"2012","990665"
402606,"2013","221389"
402606,"2014","-60916"
402617,"2007","-80946"
402617,"2008","3147"
402617,"2009","-172"
402617,"2010","63115"
402617,"2011","69949"
402622,"2007","-152773"
402622,"2008","1708"
402622,"2009","-418379"
402622,"2010","-284887"
402622,"2011","118476"
402622,"2012","-126184"
402622,"2013","-490304"
402622,"2014","-490342"
402624,"2007","269186"
402624,"2008","-18159"
402624,"2009","-96095"
402624,"2010","-272222"
402624,"2011","-49445"
402624,"2012","695927"
402624,"2013","708598"
402624,"2014","188220"
402646,"2008","-6610"
402647,"2007","-697835"
402647,"2008","-123693"
402647,"2009","185149"
402647,"2010","464457"
402647,"2011","9013"
402647,"2012","165960"
402647,"2013","102229"
402670,"2007","-191709"
402672,"2007","186997"
402687,"2007","-12762"
402687,"2008","46949"
402699,"2007","145964"
402699,"2008","-1099917"
402699,"2009","403636"
402699,"2010","2207641"
402699,"2011","85576"
402701,"2008","2719135"
402701,"2009","-4673550"
402701,"2010","4209968"
402701,"2011","-142007"
402701,"2012","-5163359"
402701,"2013","-64414"
402701,"2014","-302084"
402715,"2007","53684"
402715,"2008","-622208"
402715,"2009","-1483359"
402715,"2010","23943"
402715,"2011","-852779"
402715,"2012","-325685"
402715,"2013","-156332"
402715,"2014","-2272600"
402717,"2007","76985"
402717,"2008","-192192"
402717,"2009","5718"
402717,"2010","38324"
402717,"2011","-661544"
402717,"2012","179377"
402717,"2013","4313"
402717,"2014","-484916"
402720,"2007","294497"
402720,"2008","-1811"
402720,"2009","55769"
402721,"2007","1910"
402721,"2008","30185"
402721,"2009","322434"
402721,"2010","616627"
402721,"2011","233361"
402732,"2007","21362"
402732,"2008","-102795"
402732,"2009","-485922"
402732,"2010","710396"
402732,"2011","62694"
402732,"2012","111994"
402732,"2013","-89680"
402732,"2014","-60596"
402742,"2007","-367505"
402742,"2008","126720"
402742,"2009","7202"
402742,"2010","-23351"
402742,"2011","162706"
402742,"2012","-192658"
402742,"2013","-417490"
402742,"2014","-206626"
402759,"2007","670262"
402759,"2008","864451"
402759,"2009","-676679"
402759,"2010","-233692"
402759,"2011","39729"
402759,"2012","78736"
402759,"2013","83366"
402759,"2014","522192"
402774,"2007","2514224"
402774,"2008","308961"
402774,"2009","2117432"
402774,"2010","636663"
402774,"2011","-8835494"
402774,"2012","-1542802"
402774,"2013","-1673986"
402774,"2014","-2735443"
402780,"2007","-1228387"
402780,"2008","600441"
402814,"2007","32351"
402814,"2008","1655246"
402814,"2009","-722347"
402814,"2010","-77050"
402814,"2011","-1637411"
402814,"2012","-183141"
402814,"2013","41604"
402814,"2014","-135478"
402848,"2007","-9864216"
402848,"2008","-2537027"
402848,"2009","453330"
402848,"2010","-1250480"
402848,"2011","3676396"
402848,"2012","-2411998"
402848,"2013","-1097376"
402848,"2014","-4672935"
402855,"2014","-90528"
402857,"2007","3469758"
402857,"2008","-2950029"
402857,"2009","-2083489"
402857,"2010","-1190940"
402857,"2011","66850"
402857,"2012","-93135"
402857,"2013","-1017516"
402857,"2014","1635200"
402862,"2007","-67227"
402862,"2008","3930"
402862,"2009","-214439"
402862,"2010","-331965"
402862,"2011","16172"
402862,"2012","99212"
402862,"2013","104498"
402862,"2014","-116102"
402879,"2007","-24082"
402884,"2007","-84113"
402884,"2008","74248"
402884,"2009","-15769"
402884,"2010","-53021"
402884,"2011","83880"
402884,"2012","144336"
402884,"2013","-196319"
402884,"2014","-112660"
402886,"2007","797256"
402886,"2008","-148626"
402886,"2009","800152"
402886,"2012","-219912"
402909,"2008","19901"
402909,"2009","29209"
402909,"2010","14240"
402909,"2011","-797"
402909,"2012","-1292"
402909,"2013","23298"
402909,"2014","-4975"
402910,"2007","-26484"
402910,"2008","-13443"
402910,"2009","-138940"
402926,"2007","8260"
402926,"2008","86330"
402926,"2009","-354861"
402926,"2010","32261"
402926,"2011","126416"
402926,"2012","164479"
402926,"2013","1462"
402926,"2014","229393"
402937,"2007","188865"
402937,"2008","-2694"
402937,"2009","408636"
402937,"2010","-114264"
402937,"2011","-232193"
402937,"2012","43545"
402937,"2013","183226"
402937,"2014","385272"
402948,"2007","-153479"
402948,"2008","-139617"
402948,"2010","-82930"
402948,"2011","58661"
402948,"2012","-8036"
402958,"2007","-5706"
402958,"2008","-81678"
402958,"2009","-414705"
402958,"2010","-1091278"
402958,"2011","149776"
402958,"2012","33521"
402958,"2013","-228147"
402958,"2014","327762"
402966,"2007","-20571"
402966,"2008","-1396329"
402966,"2008","296587"
402966,"2009","1303752"
402966,"2010","-609763"
402966,"2011","497056"
402966,"2012","-87777"
402966,"2013","-501366"
402966,"2014","152683"
402970,"2007","251929"
402970,"2008","-228740"
402970,"2009","-289013"
402970,"2010","-376184"
402970,"2011","1668398"
402970,"2012","597862"
402970,"2013","-1348365"
402970,"2014","32987"
402994,"2007","-811895"
402994,"2008","-407780"
402994,"2013","619227"
402994,"2014","-137507"
403029,"2013","148306"
403029,"2014","38666"
403033,"2007","693141"
403033,"2008","-885399"
403033,"2009","-189433"
403033,"2010","2502763"
403033,"2011","-3132513"
403033,"2012","-3148827"
403033,"2013","3121719"
403033,"2014","-1221121"
403060,"2007","786284"
403076,"2007","-35351"
403076,"2008","-22319"
403076,"2009","-127583"
403076,"2010","-353920"
403076,"2011","-68580"
403076,"2012","-152627"
403076,"2013","139276"
403076,"2014","58133"
403082,"2007","-587468"
403082,"2008","925370"
403082,"2009","-258286"
403082,"2010","863351"
403082,"2011","1106531"
403082,"2012","758204"
403082,"2013","-239634"
403082,"2014","1273055"
403087,"2012","-232246"
403087,"2013","1009409"
403087,"2014","-1545168"
403088,"2007","-121739"
403107,"2007","-403338"
403107,"2008","122601"
403107,"2009","1108919"
403107,"2010","453743"
403118,"2007","-19926"
403118,"2008","-2771"
403118,"2009","-518023"
403118,"2010","-127431"
403118,"2011","-534569"
403118,"2012","154247"
403118,"2013","2386289"
403118,"2014","-3577770"
403122,"2007","-158448"
403122,"2008","-91520"
403122,"2009","233590"
403122,"2010","-64038"
403127,"2007","-244748"
403127,"2008","-292765"
403127,"2009","-67227"
403127,"2010","156607"
403127,"2011","-295659"
403127,"2012","218888"
403127,"2013","-663515"
403127,"2014","-290699"
403137,"2007","47898"
403137,"2008","439875"
403137,"2009","-19567"
403137,"2010","101212"
403137,"2011","-10789"
403137,"2012","-98014"
403137,"2013","-159465"
403163,"2007","-99258"
403163,"2008","-66285"
403163,"2009","287124"
403163,"2010","-28928"
403163,"2011","468125"
403163,"2012","450490"
403163,"2013","-109334"
403163,"2014","-25834"
403177,"2007","-382351"
403177,"2008","-141258"
403177,"2009","-105665"
403177,"2010","194975"
403177,"2011","162040"
403177,"2012","-150405"
403177,"2013","-318074"
403177,"2014","-304528"
403183,"2007","539878"
403187,"2007","-169442"
403187,"2008","153126"
403187,"2009","-210017"
403187,"2010","-60493"
403187,"2011","16983"
403187,"2012","49043"
403187,"2013","-157398"
403187,"2014","111876"
403209,"2007","-435723"
403209,"2008","269946"
403209,"2009","-128608"
403209,"2010","-471082"
403209,"2011","-15152"
403209,"2012","-299798"
403209,"2013","203852"
403209,"2014","-848705"
403210,"2007","-88812"
403210,"2008","80650"
403227,"2007","35945"
403227,"2008","529038"
403227,"2009","273436"
403227,"2010","185460"
403227,"2011","1540556"
403254,"2014","2825"
403281,"2007","790"
403300,"2011","386179"
403300,"2012","-45014"
403300,"2013","299261"
403300,"2014","82535"
403301,"2007","56751"
403301,"2008","212369"
403301,"2009","-338468"
403301,"2010","48666"
403301,"2011","302899"
403301,"2012","761703"
403301,"2013","99237"
403301,"2014","-153563"
403303,"2010","113407"
403303,"2011","-106231"
403303,"2012","-91914"
403303,"2013","7876"
403303,"2014","-26209"
403304,"2008","-1702233"
403304,"2009","354310"
403304,"2010","-617023"
403304,"2011","3213794"
403304,"2012","-969936"
403304,"2013","-3233967"
403304,"2014","52991"
403316,"2007","54358"
403316,"2008","-15459"
403316,"2009","76330"
403316,"2010","-99940"
403316,"2013","320294"
403316,"2014","-233217"
403319,"2007","62100"
403319,"2008","-3660"
403319,"2009","30157"
403319,"2010","-38284"
403319,"2011","165649"
403319,"2012","73590"
403319,"2013","-311822"
403319,"2014","139424"
403328,"2008","-71272"
403341,"2008","93483"
403341,"2009","157518"
403341,"2010","-25450"
403378,"2008","-1078542"
403378,"2010","-676395"
403378,"2012","-20439"
403378,"2013","-38215"
403378,"2014","145902"
403401,"2008","-3237470"
403401,"2009","-1484633"
403401,"2010","3685884"
403401,"2011","3514996"
403401,"2012","6160695"
403401,"2013","-1945356"
403401,"2014","2630067"
403405,"2014","-374156"
403424,"2007","3842692"
403424,"2008","571054"
403424,"2009","929605"
403424,"2010","2714020"
403424,"2011","2626274"
403441,"2007","4756811"
403441,"2008","66598442"
403441,"2009","386481"
403441,"2010","4557222"
403441,"2011","-1188025"
403441,"2012","884974"
403442,"2007","371968"
403442,"2008","98130"
403442,"2012","48626"
403442,"2013","-233545"
403442,"2014","59495"
403454,"2007","-53282"
403454,"2008","907025"
403454,"2009","312104"
403454,"2010","-12197"
403454,"2011","5169"
403454,"2012","-32503"
403454,"2013","68943"
403454,"2014","-85631"
403455,"2007","-86655"
403455,"2008","-352222"
403455,"2009","-1427012"
403455,"2011","475187"
403455,"2012","-793890"
403455,"2013","-79386"
403455,"2014","64798"
403457,"2008","476356"
403457,"2009","-809420"
403457,"2010","-190385"
403457,"2011","342778"
403457,"2012","-139344"
403457,"2013","778503"
403457,"2014","2235047"
403461,"2007","-43524"
403464,"2007","-1149193"
403464,"2008","921093"
403464,"2009","1435082"
403464,"2010","293932"
403464,"2011","-75087"
403464,"2012","-113579"
403464,"2013","-1929270"
403464,"2014","1024344"
403476,"2007","363428"
403476,"2008","-40945"
403490,"2009","-8002"
403490,"2013","2470"
403502,"2007","345440"
403502,"2008","-126301"
403502,"2009","-2980"
403502,"2010","-424250"
403502,"2011","-4854"
403528,"2007","-304732"
403540,"2007","1896"
403540,"2013","6636"
403550,"2007","-99199"
403550,"2008","-810421"
403550,"2009","-249777"
403550,"2010","89589"
403550,"2011","346556"
403550,"2012","-915756"
403550,"2013","679071"
403550,"2014","-20657"
403556,"2007","-742518"
403556,"2008","429027"
403556,"2009","-282865"
403556,"2010","-477852"
403556,"2011","1784172"
403556,"2012","-1135792"
403556,"2013","1185250"
403556,"2014","2238382"
403557,"2007","18749"
403557,"2008","2957"
403568,"2007","-75713"
403569,"2007","-53653"
403569,"2008","123291"
403569,"2009","168728"
403569,"2010","-5834"
403569,"2011","-40463"
403569,"2012","75369"
403569,"2013","784991"
403569,"2014","707782"
403576,"2007","-124168"
403576,"2008","-9601"
403576,"2009","176192"
403576,"2013","69442"
403576,"2014","-148006"
403579,"2009","343314"
403582,"2014","-705427"
403604,"2007","-281178"
403619,"2007","-2515021"
403619,"2008","-3571"
403619,"2009","-723848"
403619,"2010","-1557444"
403619,"2011","1767015"
403619,"2012","1320402"
403619,"2013","-4050991"
403619,"2014","2322896"
403631,"2007","-95099"
403631,"2008","28539"
403631,"2009","-1352334"
